year,country,energy_production,energy_consumption,co2_emission,balance,eficiency,co2_pc,energy_type
2019-01-01,Qatar,3.082,0.568,28.117,2.514,9.122,0.01,3
2019-01-01,Qatar,6.57,1.479,77.225,5.091,11.754,0.027,2
2019-01-01,Qatar,0.0,0.0,0.0,0.0,0.0,0.0,4
1980-01-01,Poland,0.028,-0.022,0.0,0.05,0.0,0.0,0
1980-01-01,Poland,0.017,0.818,0.0,-0.801,0.0,0.0,3
1980-01-01,Poland,0.2,0.373,0.0,-0.173,0.0,0.0,2
1980-01-01,Poland,4.067,3.594,0.0,0.473,0.0,0.0,4
1981-01-01,Poland,0.026,-0.016,0.0,0.042,0.0,0.0,0
1981-01-01,Poland,0.016,0.729,45.989,-0.713,2787.208,0.001,3
1981-01-01,Poland,0.178,0.361,19.805,-0.183,111.055,0.001,2
1981-01-01,Poland,3.512,3.307,332.858,0.206,94.766,0.009,4
1982-01-01,Poland,0.02,-0.034,0.0,0.054,0.0,0.0,0
1982-01-01,Poland,0.011,0.668,43.587,-0.656,3810.052,0.001,3
1982-01-01,Poland,0.164,0.355,19.171,-0.191,116.787,0.001,2
1982-01-01,Poland,4.013,3.422,306.613,0.591,76.399,0.008,4
1983-01-01,Poland,0.022,-0.034,0.0,0.056,0.0,0.0,0
1983-01-01,Poland,0.01,0.679,39.18,-0.669,3871.627,0.001,3
1983-01-01,Poland,0.16,0.361,18.833,-0.201,117.605,0.001,2
1983-01-01,Poland,4.131,3.477,316.961,0.654,76.726,0.009,4
1984-01-01,Poland,0.019,-0.046,0.0,0.066,0.0,0.0,0
1984-01-01,Poland,0.01,0.662,41.173,-0.652,4056.426,0.002,3
1984-01-01,Poland,0.176,0.375,19.146,-0.199,108.55,0.0,2
1984-01-01,Poland,4.279,3.683,322.192,0.596,75.302,0.022,4
1985-01-01,Poland,0.024,-0.028,0.0,0.053,0.0,0.0,0
1985-01-01,Poland,0.01,0.667,41.211,-0.656,4072.244,0.002,3
1985-01-01,Poland,0.182,0.381,19.918,-0.199,109.398,0.0,2
1985-01-01,Poland,4.41,3.91,340.727,0.5,77.265,0.023,4
1986-01-01,Poland,0.021,-0.022,0.0,0.043,0.0,0.0,0
1986-01-01,Poland,0.01,0.694,41.597,-0.684,4110.419,0.002,3
1986-01-01,Poland,0.165,0.411,20.214,-0.246,122.164,0.0,2
1986-01-01,Poland,4.586,4.078,362.973,0.507,79.152,0.025,4
1987-01-01,Poland,0.02,-0.037,0.0,0.057,0.0,0.0,0
1987-01-01,Poland,0.008,0.714,42.682,-0.706,5335.344,0.002,3
1987-01-01,Poland,0.166,0.424,21.812,-0.258,131.412,0.001,2
1987-01-01,Poland,4.707,4.33,379.265,0.377,80.571,0.007,4
1988-01-01,Poland,0.021,-0.043,0.0,0.064,0.0,0.0,0
1988-01-01,Poland,0.008,0.715,43.937,-0.707,5478.37,0.002,3
1988-01-01,Poland,0.165,0.424,22.508,-0.26,136.642,0.001,2
1988-01-01,Poland,4.707,4.224,400.927,0.484,85.173,0.007,4
1989-01-01,Poland,0.019,-0.054,0.0,0.073,0.0,0.0,0
1989-01-01,Poland,0.007,0.711,44.017,-0.704,6416.287,0.001,3
1989-01-01,Poland,0.153,0.418,22.52,-0.265,147.187,0.001,2
1989-01-01,Poland,4.406,4.052,388.957,0.354,88.276,0.01,4
1990-01-01,Poland,0.017,-0.088,0.0,0.106,0.0,0.0,0
1990-01-01,Poland,0.005,0.586,44.192,-0.581,9662.724,0.001,3
1990-01-01,Poland,0.105,0.39,22.16,-0.285,210.796,0.001,2
1990-01-01,Poland,3.803,3.387,372.868,0.416,98.043,0.01,4
1991-01-01,Poland,0.019,-0.086,0.0,0.106,0.0,0.0,0
1991-01-01,Poland,0.006,0.564,37.251,-0.557,5761.699,0.001,3
1991-01-01,Poland,0.117,0.35,20.684,-0.233,177.194,0.001,2
1991-01-01,Poland,3.678,3.35,307.453,0.328,83.595,0.008,4
1992-01-01,Poland,0.02,-0.066,0.0,0.086,0.0,0.0,0
1992-01-01,Poland,0.007,0.58,36.45,-0.573,5275.808,0.001,3
1992-01-01,Poland,0.113,0.342,18.545,-0.229,164.354,0.0,2
1992-01-01,Poland,3.472,3.146,304.571,0.325,87.731,0.008,4
1993-01-01,Poland,0.019,-0.042,0.0,0.061,0.0,0.0,0
1993-01-01,Poland,0.011,0.607,37.806,-0.596,3527.219,0.001,3
1993-01-01,Poland,0.144,0.359,18.151,-0.215,125.779,0.0,2
1993-01-01,Poland,3.463,3.147,288.174,0.315,83.227,0.007,4
1994-01-01,Poland,0.021,-0.073,0.0,0.095,0.0,0.0,0
1994-01-01,Poland,0.011,0.626,39.46,-0.615,3715.326,0.001,3
1994-01-01,Poland,0.137,0.368,19.057,-0.231,139.54,0.0,2
1994-01-01,Poland,3.507,3.07,290.334,0.437,82.794,0.008,4
1995-01-01,Poland,0.023,-0.078,0.0,0.101,0.0,0.0,0
1995-01-01,Poland,0.01,0.65,41.243,-0.64,4220.894,0.001,3
1995-01-01,Poland,0.14,0.385,19.514,-0.245,139.663,0.001,2
1995-01-01,Poland,3.526,3.063,279.118,0.463,79.153,0.007,4
1996-01-01,Poland,0.024,-0.047,0.0,0.071,0.0,0.0,0
1996-01-01,Poland,0.011,0.74,42.461,-0.73,3986.913,0.001,3
1996-01-01,Poland,0.138,0.433,20.432,-0.294,147.527,0.001,2
1996-01-01,Poland,3.547,3.131,277.785,0.416,78.31,0.007,4
1997-01-01,Poland,0.026,-0.07,0.0,0.096,0.0,0.0,0
1997-01-01,Poland,0.013,0.797,47.784,-0.784,3749.177,0.001,3
1997-01-01,Poland,0.141,0.434,22.969,-0.293,162.636,0.001,2
1997-01-01,Poland,3.54,3.016,287.518,0.524,81.216,0.007,4
1998-01-01,Poland,0.029,-0.072,0.0,0.102,0.0,0.0,0
1998-01-01,Poland,0.016,0.822,51.382,-0.807,3268.789,0.001,3
1998-01-01,Poland,0.143,0.43,23.015,-0.287,160.777,0.001,2
1998-01-01,Poland,3.098,2.739,273.433,0.359,88.26,0.007,4
1999-01-01,Poland,0.027,-0.069,0.0,0.096,0.0,0.0,0
1999-01-01,Poland,0.019,0.852,53.09,-0.833,2776.997,0.001,3
1999-01-01,Poland,0.137,0.408,22.831,-0.272,166.847,0.001,2
1999-01-01,Poland,2.957,2.618,247.342,0.339,83.654,0.006,4
2000-01-01,Poland,0.027,-0.097,0.0,0.124,0.0,0.0,0
2000-01-01,Poland,0.028,0.837,55.297,-0.809,1995.756,0.001,3
2000-01-01,Poland,0.146,0.44,21.672,-0.294,148.323,0.001,2
2000-01-01,Poland,2.798,2.531,237.197,0.267,84.775,0.006,4
2001-01-01,Poland,0.032,-0.1,0.0,0.131,0.0,0.0,0
2001-01-01,Poland,0.031,0.818,53.146,-0.787,1698.366,0.001,3
2001-01-01,Poland,0.154,0.451,23.371,-0.297,151.829,0.001,2
2001-01-01,Poland,2.82,2.564,226.417,0.256,80.291,0.006,4
2002-01-01,Poland,0.033,-0.108,0.0,0.141,0.0,0.0,0
2002-01-01,Poland,0.028,0.818,52.701,-0.789,1862.524,0.001,3
2002-01-01,Poland,0.157,0.441,23.913,-0.284,151.882,0.001,2
2002-01-01,Poland,2.792,2.501,228.789,0.29,81.955,0.006,4
2003-01-01,Poland,0.027,-0.155,0.0,0.182,0.0,0.0,0
2003-01-01,Poland,0.031,0.863,52.064,-0.831,1674.69,0.001,3
2003-01-01,Poland,0.159,0.485,23.413,-0.326,147.121,0.001,2
2003-01-01,Poland,2.805,2.587,221.928,0.218,79.113,0.006,4
2004-01-01,Poland,0.036,-0.138,0.0,0.174,0.0,0.0,0
2004-01-01,Poland,0.035,0.91,55.47,-0.875,1562.786,0.001,3
2004-01-01,Poland,0.174,0.521,25.754,-0.347,147.943,0.001,2
2004-01-01,Poland,2.786,2.555,226.712,0.231,81.374,0.006,4
2005-01-01,Poland,0.048,-0.121,0.0,0.169,0.0,0.0,0
2005-01-01,Poland,0.034,0.941,58.491,-0.907,1731.369,0.002,3
2005-01-01,Poland,0.172,0.54,27.655,-0.368,160.608,0.001,2
2005-01-01,Poland,2.724,2.493,224.171,0.231,82.299,0.006,4
2006-01-01,Poland,0.053,-0.163,0.0,0.217,0.0,0.0,0
2006-01-01,Poland,0.032,1.003,60.607,-0.971,1903.855,0.002,3
2006-01-01,Poland,0.171,0.54,28.648,-0.369,167.469,0.001,2
2006-01-01,Poland,2.66,2.529,220.268,0.131,82.811,0.006,4
2007-01-01,Poland,0.062,-0.134,0.0,0.196,0.0,0.0,0
2007-01-01,Poland,0.029,1.047,63.061,-1.018,2173.246,0.002,3
2007-01-01,Poland,0.172,0.541,28.658,-0.369,166.898,0.001,2
2007-01-01,Poland,2.478,2.513,218.361,-0.035,88.116,0.006,4
2008-01-01,Poland,0.078,-0.105,0.0,0.183,0.0,0.0,0
2008-01-01,Poland,0.03,1.084,66.078,-1.053,2189.827,0.002,3
2008-01-01,Poland,0.163,0.547,28.703,-0.384,176.467,0.001,2
2008-01-01,Poland,2.431,2.467,216.988,-0.036,89.264,0.006,4
2009-01-01,Poland,0.104,-0.056,0.0,0.159,0.0,0.0,0
2009-01-01,Poland,0.026,1.09,68.698,-1.064,2606.974,0.002,3
2009-01-01,Poland,0.162,0.532,29.023,-0.37,179.053,0.001,2
2009-01-01,Poland,2.275,2.309,213.333,-0.034,93.775,0.006,4
2010-01-01,Poland,0.126,-0.071,0.0,0.197,0.0,0.0,0
2010-01-01,Poland,0.027,1.142,68.955,-1.114,2514.568,0.002,3
2010-01-01,Poland,0.163,0.572,28.223,-0.409,173.342,0.001,2
2010-01-01,Poland,2.241,2.467,202.537,-0.226,90.367,0.005,4
2011-01-01,Poland,0.146,-0.067,0.0,0.213,0.0,0.0,0
2011-01-01,Poland,0.027,1.124,72.103,-1.098,2718.197,0.002,3
2011-01-01,Poland,0.17,0.569,30.332,-0.399,178.687,0.001,2
2011-01-01,Poland,2.297,2.479,212.765,-0.182,92.616,0.006,4
2012-01-01,Poland,0.187,-0.023,0.0,0.21,0.0,0.0,0
2012-01-01,Poland,0.029,1.074,71.345,-1.045,2499.343,0.002,3
2012-01-01,Poland,0.172,0.607,30.165,-0.435,175.119,0.001,2
2012-01-01,Poland,2.392,2.463,213.537,-0.071,89.262,0.006,4
2013-01-01,Poland,0.191,-0.031,0.0,0.222,0.0,0.0,0
2013-01-01,Poland,0.041,1.011,68.448,-0.97,1676.153,0.002,3
2013-01-01,Poland,0.169,0.609,32.21,-0.44,191.056,0.001,2
2013-01-01,Poland,2.37,2.535,212.253,-0.166,89.566,0.006,4
2014-01-01,Poland,0.219,0.015,0.0,0.203,0.0,0.0,0
2014-01-01,Poland,0.041,1.01,63.575,-0.969,1554.149,0.002,3
2014-01-01,Poland,0.164,0.59,32.303,-0.425,196.625,0.001,2
2014-01-01,Poland,2.244,2.404,218.416,-0.159,97.316,0.006,4
2015-01-01,Poland,0.244,0.033,0.0,0.211,0.0,0.0,0
2015-01-01,Poland,0.039,1.085,63.309,-1.046,1618.327,0.002,3
2015-01-01,Poland,0.164,0.613,31.283,-0.45,190.952,0.001,2
2015-01-01,Poland,2.246,2.389,205.759,-0.142,91.597,0.005,4
2016-01-01,Poland,0.253,0.029,0.0,0.224,0.0,0.0,0
2016-01-01,Poland,0.043,1.174,67.508,-1.131,1576.503,0.002,3
2016-01-01,Poland,0.156,0.641,32.545,-0.485,208.298,0.001,2
2016-01-01,Poland,2.187,2.379,204.765,-0.192,93.644,0.005,4
2017-01-01,Poland,0.265,0.057,0.0,0.208,0.0,0.0,0
2017-01-01,Poland,0.043,1.327,73.903,-1.283,1700.75,0.002,3
2017-01-01,Poland,0.154,0.677,34.011,-0.523,221.084,0.001,2
2017-01-01,Poland,2.093,2.372,202.304,-0.279,96.658,0.005,4
2018-01-01,Poland,0.241,0.043,0.0,0.197,0.0,0.0,0
2018-01-01,Poland,0.045,1.372,84.186,-1.327,1880.782,0.002,3
2018-01-01,Poland,0.152,0.684,35.933,-0.532,236.375,0.001,2
2018-01-01,Poland,2.003,2.288,203.482,-0.285,101.596,0.005,4
2019-01-01,Poland,0.272,0.103,0.0,0.169,0.0,0.0,0
2019-01-01,Poland,0.043,1.406,87.834,-1.363,2040.607,0.002,3
2019-01-01,Poland,0.153,0.7,36.314,-0.547,236.676,0.001,2
2019-01-01,Poland,1.893,2.081,195.523,-0.188,103.292,0.005,4
1980-01-01,Malaysia,0.0,0.002,0.0,-0.002,0.0,0.0,4
1980-01-01,Malaysia,0.058,0.058,0.0,0.0,0.0,0.0,2
1980-01-01,Malaysia,0.588,0.338,0.0,0.25,0.0,0.0,3
1980-01-01,Malaysia,0.015,0.015,0.0,-0.0,0.0,0.0,0
1981-01-01,Malaysia,0.0,0.003,0.178,-0.003,0.0,0.0,4
1981-01-01,Malaysia,0.065,0.065,3.099,0.0,47.922,0.0,2
1981-01-01,Malaysia,0.549,0.348,23.025,0.201,41.943,0.002,3
1981-01-01,Malaysia,0.016,0.017,0.0,-0.0,0.0,0.0,0
1982-01-01,Malaysia,0.0,0.003,0.333,-0.003,0.0,0.0,4
1982-01-01,Malaysia,0.058,0.055,3.431,0.003,58.741,0.0,2
1982-01-01,Malaysia,0.636,0.379,24.0,0.257,37.718,0.002,3
1982-01-01,Malaysia,0.013,0.014,0.0,-0.0,0.0,0.0,0
1983-01-01,Malaysia,0.0,0.008,0.313,-0.008,0.0,0.0,4
1983-01-01,Malaysia,0.018,0.018,0.0,-0.0,0.0,0.0,0
1983-01-01,Malaysia,0.759,0.405,26.0,0.354,34.257,0.002,3
1983-01-01,Malaysia,0.154,0.08,2.933,0.074,19.0,0.0,2
1984-01-01,Malaysia,0.0,0.009,0.785,-0.009,0.0,0.0,4
1984-01-01,Malaysia,0.339,0.159,4.261,0.18,12.57,0.0,2
1984-01-01,Malaysia,0.035,0.036,0.0,-0.0,0.0,0.0,0
1984-01-01,Malaysia,0.934,0.41,27.0,0.524,28.921,0.002,3
1985-01-01,Malaysia,0.0,0.009,0.863,-0.009,0.0,0.0,4
1985-01-01,Malaysia,0.456,0.235,8.411,0.221,18.454,0.001,2
1985-01-01,Malaysia,0.931,0.409,28.0,0.522,30.074,0.002,3
1985-01-01,Malaysia,0.039,0.04,0.0,-0.0,0.0,0.0,0
1986-01-01,Malaysia,0.0,0.009,0.885,-0.009,1883.621,0.0,4
1986-01-01,Malaysia,0.551,0.291,12.451,0.26,22.609,0.001,2
1986-01-01,Malaysia,1.063,0.404,28.0,0.658,26.353,0.002,3
1986-01-01,Malaysia,0.042,0.042,0.0,0.0,0.0,0.0,0
1987-01-01,Malaysia,0.002,0.011,0.9,-0.009,471.396,0.0,4
1987-01-01,Malaysia,0.575,0.276,15.439,0.298,26.865,0.001,2
1987-01-01,Malaysia,1.051,0.411,29.0,0.64,27.588,0.002,3
1987-01-01,Malaysia,0.051,0.051,0.0,0.0,0.0,0.0,0
1988-01-01,Malaysia,0.002,0.009,1.099,-0.007,562.719,0.0,4
1988-01-01,Malaysia,0.606,0.301,14.665,0.305,24.2,0.001,2
1988-01-01,Malaysia,0.058,0.058,0.0,0.0,0.0,0.0,0
1988-01-01,Malaysia,1.144,0.425,29.0,0.719,25.356,0.002,3
1989-01-01,Malaysia,0.002,0.041,0.876,-0.039,367.753,0.0,4
1989-01-01,Malaysia,0.632,0.31,15.993,0.322,25.303,0.001,2
1989-01-01,Malaysia,0.054,0.054,0.0,0.001,0.0,0.0,0
1989-01-01,Malaysia,1.234,0.454,30.0,0.78,24.308,0.002,3
1990-01-01,Malaysia,0.002,0.046,4.022,-0.043,1650.883,0.0,4
1990-01-01,Malaysia,0.523,0.206,16.435,0.317,31.423,0.001,2
1990-01-01,Malaysia,0.041,0.041,0.0,-0.0,0.0,0.0,0
1990-01-01,Malaysia,1.306,0.551,32.0,0.756,24.493,0.002,3
1991-01-01,Malaysia,0.004,0.054,4.459,-0.05,1129.351,0.0,4
1991-01-01,Malaysia,0.595,0.243,10.924,0.352,18.365,0.001,2
1991-01-01,Malaysia,0.046,0.045,0.0,0.0,0.0,0.0,0
1991-01-01,Malaysia,1.363,0.585,39.0,0.778,28.621,0.002,3
1992-01-01,Malaysia,0.004,0.057,5.247,-0.053,1347.587,0.0,4
1992-01-01,Malaysia,0.665,0.265,12.898,0.4,19.4,0.001,2
1992-01-01,Malaysia,1.383,0.624,41.0,0.759,29.655,0.002,3
1992-01-01,Malaysia,0.045,0.045,0.0,0.0,0.0,0.0,0
1993-01-01,Malaysia,0.004,0.047,5.51,-0.043,1266.701,0.0,4
1993-01-01,Malaysia,0.788,0.343,14.051,0.445,17.823,0.001,2
1993-01-01,Malaysia,1.358,0.699,43.0,0.659,31.66,0.002,3
1993-01-01,Malaysia,0.05,0.05,0.0,-0.0,0.0,0.0,0
1994-01-01,Malaysia,0.005,0.053,4.605,-0.048,958.21,0.0,4
1994-01-01,Malaysia,0.067,0.067,0.0,-0.0,0.0,0.0,0
1994-01-01,Malaysia,1.369,0.788,47.0,0.581,34.343,0.002,3
1994-01-01,Malaysia,0.897,0.433,18.211,0.464,20.295,0.001,2
1995-01-01,Malaysia,0.005,0.058,5.116,-0.052,972.263,0.0,4
1995-01-01,Malaysia,1.074,0.511,22.966,0.563,21.384,0.001,2
1995-01-01,Malaysia,0.063,0.064,0.0,-0.0,0.0,0.0,0
1995-01-01,Malaysia,1.451,0.826,53.0,0.625,36.517,0.003,3
1996-01-01,Malaysia,0.006,0.058,5.603,-0.052,979.975,0.0,4
1996-01-01,Malaysia,1.228,0.525,27.089,0.703,22.061,0.001,2
1996-01-01,Malaysia,1.481,0.907,56.0,0.574,37.8,0.003,3
1996-01-01,Malaysia,0.053,0.053,0.0,0.0,0.0,0.0,0
1997-01-01,Malaysia,0.006,0.056,5.636,-0.05,912.886,0.0,4
1997-01-01,Malaysia,1.402,0.594,27.859,0.807,19.877,0.001,2
1997-01-01,Malaysia,1.536,0.938,62.0,0.597,40.373,0.003,3
1997-01-01,Malaysia,0.039,0.039,0.0,-0.0,0.0,0.0,0
1998-01-01,Malaysia,0.007,0.054,5.448,-0.047,787.965,0.0,4
1998-01-01,Malaysia,1.406,0.61,31.529,0.795,22.43,0.001,2
1998-01-01,Malaysia,0.049,0.049,0.0,0.0,0.0,0.0,0
1998-01-01,Malaysia,1.642,0.922,63.0,0.721,38.362,0.003,3
1999-01-01,Malaysia,0.007,0.053,5.271,-0.045,720.717,0.0,4
1999-01-01,Malaysia,1.406,0.596,32.377,0.81,23.027,0.001,2
1999-01-01,Malaysia,0.076,0.076,0.0,0.0,0.0,0.0,0
1999-01-01,Malaysia,1.578,0.916,62.0,0.661,39.292,0.003,3
2000-01-01,Malaysia,0.008,0.074,5.118,-0.066,654.032,0.0,4
2000-01-01,Malaysia,1.542,0.721,31.647,0.821,20.522,0.001,2
2000-01-01,Malaysia,1.544,0.948,65.0,0.595,42.107,0.003,3
2000-01-01,Malaysia,0.075,0.075,0.0,0.0,0.0,0.0,0
2001-01-01,Malaysia,0.012,0.107,7.225,-0.095,602.859,0.0,4
2001-01-01,Malaysia,1.591,0.758,38.237,0.833,24.035,0.002,2
2001-01-01,Malaysia,1.483,1.001,66.317,0.483,44.705,0.003,3
2001-01-01,Malaysia,0.066,0.066,0.0,0.0,0.0,0.0,0
2002-01-01,Malaysia,0.012,0.135,10.368,-0.123,843.923,0.0,4
2002-01-01,Malaysia,1.686,0.888,40.21,0.798,23.849,0.002,2
2002-01-01,Malaysia,1.573,1.014,70.059,0.559,44.535,0.003,3
2002-01-01,Malaysia,0.053,0.053,0.0,-0.0,0.0,0.0,0
2003-01-01,Malaysia,0.014,0.141,13.146,-0.127,947.34,0.001,4
2003-01-01,Malaysia,1.778,0.891,47.096,0.887,26.495,0.002,2
2003-01-01,Malaysia,0.058,0.058,0.0,0.0,0.0,0.0,0
2003-01-01,Malaysia,1.663,0.997,70.965,0.666,42.671,0.003,3
2004-01-01,Malaysia,0.016,0.21,13.718,-0.195,880.136,0.001,4
2004-01-01,Malaysia,1.838,0.793,47.273,1.045,25.723,0.002,2
2004-01-01,Malaysia,1.639,1.066,69.504,0.573,42.413,0.003,3
2004-01-01,Malaysia,0.058,0.058,0.0,-0.001,0.0,0.0,0
2005-01-01,Malaysia,0.017,0.238,20.515,-0.22,1186.099,0.001,4
2005-01-01,Malaysia,2.082,1.031,42.064,1.051,20.207,0.002,2
2005-01-01,Malaysia,0.051,0.044,0.0,0.007,0.0,0.0,0
2005-01-01,Malaysia,1.57,1.05,74.401,0.52,47.385,0.003,3
2006-01-01,Malaysia,0.02,0.244,23.196,-0.225,1172.919,0.001,4
2006-01-01,Malaysia,2.237,1.203,54.711,1.034,24.456,0.002,2
2006-01-01,Malaysia,1.485,1.056,73.359,0.429,49.392,0.003,3
2006-01-01,Malaysia,0.065,0.056,0.0,0.009,0.0,0.0,0
2007-01-01,Malaysia,0.024,0.305,23.835,-0.282,1010.159,0.001,4
2007-01-01,Malaysia,2.216,1.119,63.827,1.097,28.803,0.002,2
2007-01-01,Malaysia,1.485,1.231,73.724,0.254,49.64,0.003,3
2007-01-01,Malaysia,0.069,0.057,0.0,0.012,0.0,0.0,0
2008-01-01,Malaysia,0.028,0.338,29.776,-0.31,1081.804,0.001,4
2008-01-01,Malaysia,2.265,1.191,59.387,1.074,26.223,0.002,2
2008-01-01,Malaysia,0.082,0.072,0.0,0.01,0.0,0.0,0
2008-01-01,Malaysia,1.496,1.168,86.259,0.327,57.667,0.003,3
2009-01-01,Malaysia,0.047,0.361,32.921,-0.314,701.518,0.001,4
2009-01-01,Malaysia,2.246,1.158,63.195,1.088,28.136,0.002,2
2009-01-01,Malaysia,0.087,0.079,0.0,0.008,0.0,0.0,0
2009-01-01,Malaysia,1.415,1.237,81.7,0.178,57.747,0.003,3
2010-01-01,Malaysia,0.053,0.51,35.182,-0.457,668.701,0.001,4
2010-01-01,Malaysia,2.286,1.213,61.439,1.073,26.878,0.002,2
2010-01-01,Malaysia,1.43,1.179,81.44,0.251,56.942,0.003,3
2010-01-01,Malaysia,0.077,0.074,0.0,0.003,0.0,0.0,0
2011-01-01,Malaysia,0.064,0.51,49.853,-0.446,778.878,0.002,4
2011-01-01,Malaysia,2.296,1.158,64.359,1.137,28.037,0.002,2
2011-01-01,Malaysia,1.293,1.311,77.556,-0.018,59.964,0.003,3
2011-01-01,Malaysia,0.091,0.087,0.0,0.004,0.0,0.0,0
2012-01-01,Malaysia,0.065,0.548,49.826,-0.484,769.452,0.002,4
2012-01-01,Malaysia,2.306,1.174,61.459,1.132,26.657,0.002,2
2012-01-01,Malaysia,1.311,1.293,85.227,0.018,64.992,0.003,3
2012-01-01,Malaysia,0.103,0.1,0.0,0.003,0.0,0.0,0
2013-01-01,Malaysia,0.064,0.52,53.983,-0.457,849.76,0.002,4
2013-01-01,Malaysia,2.413,1.22,62.288,1.193,25.809,0.002,2
2013-01-01,Malaysia,0.141,0.127,0.0,0.013,0.0,0.0,0
2013-01-01,Malaysia,1.25,1.433,85.019,-0.183,67.991,0.003,3
2014-01-01,Malaysia,0.058,0.526,50.971,-0.468,876.459,0.002,4
2014-01-01,Malaysia,2.433,1.308,64.734,1.125,26.609,0.002,2
2014-01-01,Malaysia,0.157,0.14,0.0,0.017,0.0,0.0,0
2014-01-01,Malaysia,1.31,1.46,97.209,-0.15,74.196,0.003,3
2015-01-01,Malaysia,0.056,0.594,51.531,-0.538,917.38,0.002,4
2015-01-01,Malaysia,2.359,1.179,69.412,1.18,29.426,0.002,2
2015-01-01,Malaysia,1.412,1.387,98.653,0.024,69.877,0.003,3
2015-01-01,Malaysia,0.175,0.171,0.0,0.004,0.0,0.0,0
2016-01-01,Malaysia,0.05,0.634,59.866,-0.584,1207.305,0.002,4
2016-01-01,Malaysia,2.332,1.101,62.564,1.231,26.831,0.002,2
2016-01-01,Malaysia,0.221,0.207,0.0,0.013,0.0,0.0,0
2016-01-01,Malaysia,1.479,1.399,93.909,0.08,63.477,0.003,3
2017-01-01,Malaysia,0.066,0.697,63.211,-0.632,963.48,0.002,4
2017-01-01,Malaysia,2.584,1.132,58.411,1.452,22.605,0.002,2
2017-01-01,Malaysia,1.459,1.411,95.904,0.048,65.724,0.003,3
2017-01-01,Malaysia,0.285,0.276,0.0,0.009,0.0,0.0,0
2018-01-01,Malaysia,0.058,0.752,70.735,-0.694,1214.785,0.002,4
2018-01-01,Malaysia,2.718,1.42,60.084,1.298,22.103,0.002,2
2018-01-01,Malaysia,0.296,0.289,0.0,0.008,0.0,0.0,0
2018-01-01,Malaysia,1.447,1.376,96.822,0.071,66.895,0.003,3
2019-01-01,Malaysia,0.061,0.795,77.553,-0.734,1276.589,0.002,4
2019-01-01,Malaysia,0.316,0.298,0.0,0.018,0.0,0.0,0
2019-01-01,Malaysia,1.35,1.396,94.521,-0.046,70.025,0.003,3
2019-01-01,Malaysia,2.788,1.472,75.355,1.316,27.024,0.002,2
1980-01-01,Libya,3.84,0.213,0.0,3.627,0.0,0.0,3
1980-01-01,Libya,0.188,0.188,0.0,0.0,0.0,0.0,2
1980-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,4
1980-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0
1981-01-01,Libya,2.459,0.245,14.142,2.214,5.751,0.004,3
1981-01-01,Libya,0.115,0.115,9.999,0.0,86.82,0.003,2
1981-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,4
1981-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0
1982-01-01,Libya,2.487,0.264,16.0,2.224,6.432,0.005,3
1982-01-01,Libya,0.126,0.092,6.111,0.034,48.635,0.002,2
1982-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,4
1982-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0
1983-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0
1983-01-01,Libya,0.147,0.117,4.888,0.029,33.35,0.001,2
1983-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,4
1983-01-01,Libya,2.378,0.266,18.0,2.112,7.571,0.005,3
1984-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0
1984-01-01,Libya,2.357,0.256,18.0,2.101,7.638,0.005,3
1984-01-01,Libya,0.17,0.128,6.222,0.042,36.681,0.002,2
1984-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,4
1985-01-01,Libya,2.273,0.272,17.0,2.001,7.48,0.004,3
1985-01-01,Libya,0.188,0.15,6.777,0.039,35.961,0.002,2
1985-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,4
1985-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0
1986-01-01,Libya,2.227,0.265,18.0,1.961,8.084,0.005,3
1986-01-01,Libya,0.207,0.176,7.944,0.031,38.319,0.002,2
1986-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,4
1986-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0
1987-01-01,Libya,2.096,0.285,19.0,1.811,9.064,0.005,3
1987-01-01,Libya,0.198,0.169,9.332,0.029,47.161,0.002,2
1987-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,4
1987-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0
1988-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0
1988-01-01,Libya,2.531,0.3,21.0,2.23,8.298,0.005,3
1988-01-01,Libya,0.203,0.164,8.944,0.039,44.032,0.002,2
1988-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,4
1989-01-01,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0
1989-01-01,Libya,2.48,0.308,21.0,2.172,8.469,0.005,3
1989-01-01,Libya,0.222,0.173,8.721,0.049,39.292,0.002,2
